user_id,item_id,item_type,action,rating_score,time_spent_seconds,device,difficulty_level,tags,timestamp,course_category,course_level,course_topic
U0114,I0099,video,viewed,,1029,mobile,hard,Robotics,2025-02-10 04:30:49,AI,Basic,Introduction to AI Concepts
U0078,I0033,reading,viewed,,1360,mobile,easy,Math,2025-08-20 22:49:21,Math,Basic,Algebra Fundamentals
U0004,I0002,quiz,completed,1.0,916,web,easy,Statistics,2025-06-18 18:19:59,Robotics,Intermediate,Control Systems
U0101,I0059,video,completed,3.0,1889,mobile,hard,Statistics,2025-09-17 23:01:34,Python,Basic,Control Flow and Loops
U0063,I0078,quiz,attempted,4.0,875,web,medium,Python,2025-12-07 16:00:45,Statistics,Basic,Descriptive Statistics
U0129,I0052,assignment,completed,5.0,520,mobile,hard,Statistics,2025-04-19 18:37:32,Statistics,Intermediate,Hypothesis Testing
U0100,I0029,reading,completed,4.0,329,web,hard,Statistics,2025-07-16 12:47:20,Electronics,Intermediate,Microcontrollers and Programming
U0003,I0110,quiz,viewed,,730,mobile,hard,Data Science,2025-03-09 00:40:19,Electronics,Basic,Basic Circuit Components
U0054,I0052,assignment,skipped,,0,web,hard,Statistics,2025-04-30 23:08:04,Electronics,Basic,Basic Circuit Components
U0121,I0131,video,completed,5.0,1654,mobile,hard,Statistics,2025-10-16 01:15:14,Robotics,Intermediate,Kinematics and Dynamics
U0021,I0105,assignment,attempted,5.0,1643,web,hard,Robotics,2025-01-10 16:52:41,Robotics,Basic,Introduction to Robotics
U0197,I0028,assignment,skipped,,0,web,hard,Robotics,2025-02-17 09:05:20,Robotics,Basic,Introduction to Robotics
U0040,I0040,reading,started,,554,web,hard,Math,2025-06-22 12:22:27,Math,Basic,Algebra Fundamentals
U0034,I0114,quiz,attempted,2.0,1138,web,hard,Math,2025-03-19 12:04:12,Electronics,Basic,Basic Circuit Components
U0188,I0077,video,attempted,4.0,1188,mobile,medium,Data Science,2025-03-13 21:17:23,Math,Basic,Number Systems and Arithmetic
U0087,I0039,reading,viewed,,700,mobile,hard,AI,2025-07-20 14:50:12,Statistics,Intermediate,Probability Distributions
U0082,I0149,video,viewed,,323,mobile,hard,Electronics,2025-08-05 07:18:15,Python,Basic,Variables and Data Types
U0148,I0060,reading,skipped,,0,mobile,medium,AI,2025-08-31 18:57:57,Robotics,Basic,Introduction to Robotics
U0077,I0131,quiz,skipped,,0,mobile,medium,AI,2025-12-06 14:25:58,Python,Basic,Control Flow and Loops
U0146,I0011,reading,started,,1174,web,medium,Robotics,2025-04-08 00:51:07,Python,Basic,Introduction to Python
U0024,I0117,video,started,,1500,mobile,medium,Electronics,2025-07-15 12:00:29,Robotics,Intermediate,Control Systems
U0019,I0131,course,attempted,4.0,918,mobile,medium,Electronics,2025-09-11 14:20:07,Electronics,Intermediate,Microcontrollers and Programming
U0005,I0141,course,completed,4.0,438,mobile,easy,Robotics,2025-05-30 09:50:43,Statistics,Basic,Descriptive Statistics
U0121,I0121,assignment,viewed,,217,mobile,hard,Robotics,2025-11-06 04:49:38,Math,Intermediate,Linear Algebra
U0121,I0043,assignment,started,,974,mobile,hard,Data Science,2025-10-12 04:03:06,Statistics,Intermediate,Hypothesis Testing
U0039,I0112,video,viewed,,1623,mobile,medium,Robotics,2025-02-26 02:45:29,Python,Basic,Variables and Data Types
U0182,I0035,reading,started,,1459,web,medium,Statistics,2025-07-09 11:47:12,Robotics,Basic,Introduction to Robotics
U0137,I0052,reading,started,,495,mobile,easy,Robotics,2025-03-04 05:57:05,Python,Basic,Introduction to Python
U0131,I0006,quiz,started,,41,mobile,easy,Statistics,2025-01-07 11:07:39,Electronics,Basic,Basic Circuit Components
U0197,I0061,video,viewed,,1775,web,easy,Data Science,2025-05-29 19:10:51,Statistics,Intermediate,Probability Distributions
U0041,I0068,quiz,viewed,,559,web,medium,Electronics,2025-11-05 10:02:36,Robotics,Intermediate,Kinematics and Dynamics
U0117,I0120,course,viewed,,1800,mobile,hard,Electronics,2025-02-22 14:47:08,Statistics,Basic,Descriptive Statistics
U0009,I0091,reading,started,,1611,web,hard,Data Science,2025-09-08 14:32:55,Robotics,Intermediate,Control Systems
U0100,I0021,reading,skipped,,0,mobile,medium,Python,2025-07-12 14:40:25,AI,Intermediate,Machine Learning Algorithms
U0121,I0030,quiz,viewed,,1651,web,medium,Robotics,2025-10-09 20:23:56,Math,Basic,Number Systems and Arithmetic
U0184,I0099,course,started,,1809,web,easy,Data Science,2025-06-27 17:42:54,Python,Basic,Introduction to Python
U0118,I0139,course,skipped,,0,web,hard,Python,2025-04-30 09:35:46,Robotics,Intermediate,Control Systems
U0163,I0010,reading,attempted,4.0,964,web,medium,Robotics,2025-01-09 04:41:09,Statistics,Intermediate,Probability Distributions
U0017,I0035,video,attempted,2.0,922,web,medium,Math,2025-08-21 19:12:14,Math,Basic,Algebra Fundamentals
U0090,I0075,quiz,skipped,,0,web,medium,Robotics,2025-06-18 11:03:09,Math,Intermediate,Linear Algebra
U0170,I0096,quiz,completed,1.0,209,web,medium,Electronics,2025-03-11 09:33:06,Statistics,Intermediate,Hypothesis Testing
U0003,I0007,video,started,,1418,mobile,easy,AI,2025-04-14 13:48:24,Electronics,Basic,Basic Circuit Components
U0147,I0117,quiz,started,,600,web,hard,Data Science,2025-05-19 00:46:20,Robotics,Basic,Introduction to Robotics
U0143,I0059,reading,started,,660,web,easy,Statistics,2025-06-21 10:10:14,Statistics,Intermediate,Hypothesis Testing
U0116,I0110,quiz,viewed,,186,web,hard,Robotics,2025-11-30 17:06:08,Python,Basic,Control Flow and Loops
U0040,I0026,reading,started,,490,mobile,hard,Electronics,2025-06-10 21:51:06,Statistics,Basic,Descriptive Statistics
U0066,I0046,assignment,completed,1.0,438,mobile,medium,Robotics,2025-12-02 06:16:45,Math,Basic,Number Systems and Arithmetic
U0012,I0075,reading,skipped,,0,mobile,easy,Data Science,2025-05-08 13:15:59,Robotics,Basic,Introduction to Robotics
U0128,I0082,video,viewed,,1153,web,easy,Robotics,2025-03-21 13:18:01,Math,Basic,Number Systems and Arithmetic
U0002,I0026,video,completed,5.0,524,mobile,hard,Math,2025-11-05 05:27:44,Python,Basic,Introduction to Python
U0019,I0022,quiz,viewed,,670,web,easy,Math,2025-10-27 17:32:28,Electronics,Intermediate,Digital Electronics
U0179,I0011,course,started,,575,mobile,hard,Math,2025-02-20 02:42:41,Electronics,Basic,Basic Circuit Components
U0021,I0003,course,completed,2.0,357,mobile,hard,Data Science,2025-05-27 09:12:53,AI,Basic,Introduction to AI Concepts
U0128,I0089,reading,started,,907,mobile,hard,Statistics,2025-05-13 10:12:07,Python,Basic,Variables and Data Types
U0062,I0101,quiz,attempted,4.0,591,mobile,easy,Robotics,2025-03-13 06:30:56,AI,Intermediate,Machine Learning Algorithms
U0020,I0087,reading,attempted,2.0,1302,web,medium,Data Science,2025-06-28 22:51:26,Electronics,Intermediate,Digital Electronics
U0131,I0108,assignment,viewed,,660,web,medium,Robotics,2025-11-11 09:30:19,Statistics,Basic,Descriptive Statistics
U0088,I0060,course,completed,3.0,1753,mobile,easy,Data Science,2025-07-12 18:29:18,Math,Basic,Number Systems and Arithmetic
U0082,I0052,reading,viewed,,1729,mobile,hard,Math,2025-06-24 11:27:38,Python,Basic,Control Flow and Loops
U0178,I0128,course,skipped,,0,web,easy,Electronics,2025-09-16 07:01:09,Statistics,Intermediate,Probability Distributions
U0076,I0129,quiz,attempted,5.0,1274,web,medium,Data Science,2025-04-06 18:09:44,AI,Intermediate,Machine Learning Algorithms
U0154,I0005,quiz,attempted,1.0,967,web,medium,AI,2025-10-04 19:59:51,Robotics,Intermediate,Control Systems
U0082,I0124,assignment,started,,813,web,hard,Data Science,2025-06-12 23:05:32,Statistics,Intermediate,Probability Distributions
U0069,I0030,video,viewed,,1950,web,hard,Python,2025-02-19 03:41:25,Statistics,Intermediate,Probability Distributions
U0021,I0014,video,completed,3.0,571,web,hard,Math,2025-03-25 16:34:23,Electronics,Intermediate,Digital Electronics
U0137,I0016,assignment,attempted,4.0,365,web,medium,Python,2025-11-05 05:15:52,Python,Basic,Introduction to Python
U0009,I0124,course,started,,765,web,easy,Math,2025-02-27 12:21:50,Python,Basic,Introduction to Python
U0033,I0049,video,skipped,,0,mobile,hard,AI,2025-04-24 04:37:46,Robotics,Basic,Introduction to Robotics
U0088,I0098,video,completed,1.0,74,mobile,hard,Python,2025-05-14 10:35:21,Math,Basic,Algebra Fundamentals
U0106,I0136,assignment,viewed,,575,mobile,easy,Python,2025-04-21 03:47:49,Robotics,Basic,Introduction to Robotics
U0184,I0022,assignment,started,,1449,mobile,medium,Robotics,2025-08-23 20:24:19,Electronics,Basic,Basic Circuit Components
U0056,I0060,course,attempted,4.0,400,mobile,hard,AI,2025-01-22 04:25:51,Math,Intermediate,Linear Algebra
U0003,I0092,reading,skipped,,0,web,easy,Python,2025-05-28 04:31:22,Electronics,Intermediate,Digital Electronics
U0144,I0129,course,viewed,,412,web,medium,Electronics,2025-08-26 10:59:45,Statistics,Intermediate,Probability Distributions
U0166,I0110,reading,started,,1549,web,hard,AI,2025-06-18 14:30:15,Electronics,Intermediate,Digital Electronics
U0071,I0103,course,started,,1491,web,easy,Python,2025-02-25 06:51:54,Statistics,Intermediate,Hypothesis Testing
U0173,I0069,course,skipped,,0,mobile,medium,Math,2025-08-01 22:33:56,AI,Basic,Introduction to AI Concepts
U0020,I0088,assignment,skipped,,0,mobile,hard,Math,2025-11-18 07:44:53,Robotics,Intermediate,Kinematics and Dynamics
U0014,I0132,video,attempted,4.0,1867,mobile,medium,Statistics,2025-02-20 07:06:57,Robotics,Intermediate,Kinematics and Dynamics
U0088,I0087,reading,started,,1725,mobile,medium,Python,2025-02-11 11:29:43,AI,Intermediate,Neural Networks Basics
U0112,I0143,quiz,completed,4.0,825,mobile,hard,Data Science,2025-01-17 06:25:11,AI,Intermediate,Neural Networks Basics
U0090,I0011,course,attempted,1.0,1673,web,hard,Electronics,2025-08-12 03:00:01,Electronics,Intermediate,Microcontrollers and Programming
U0066,I0104,assignment,skipped,,0,mobile,easy,AI,2025-09-23 08:09:20,Electronics,Intermediate,Digital Electronics
U0192,I0097,assignment,attempted,2.0,819,mobile,hard,AI,2025-04-23 19:38:12,Robotics,Intermediate,Control Systems
U0166,I0056,assignment,started,,1902,web,medium,Electronics,2025-02-21 07:51:18,Robotics,Intermediate,Control Systems
U0052,I0074,assignment,attempted,4.0,1961,mobile,hard,Electronics,2025-04-20 00:19:14,Python,Basic,Introduction to Python
U0112,I0149,assignment,viewed,,896,mobile,easy,Data Science,2025-11-22 22:34:22,Robotics,Intermediate,Kinematics and Dynamics
U0094,I0069,reading,started,,1016,mobile,medium,AI,2025-04-28 18:41:17,Statistics,Intermediate,Hypothesis Testing
U0016,I0090,video,started,,550,mobile,easy,Statistics,2025-07-29 11:37:20,Robotics,Basic,Introduction to Robotics
U0200,I0119,course,attempted,2.0,672,mobile,easy,Electronics,2025-10-10 01:10:14,Python,Basic,Control Flow and Loops
